Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.135066666666667,0.0333333333333334,0.233333333333333
2,NaN,0.264047619047619,0.561107142857143
3,NaN,0.146758333333333,0.921541666666668
4,NaN,0.0732666666666667,0.522066666666667
5,NaN,0.0947278911564626,0.857142857142857
6,NaN,0.50089880952381,1.12619047619048
7,0.35411850340136,0.17202380952381,0.539047619047619
8,0.470883442113442,0.208535353535353,0.80539627039627
9,NaN,0.238809756216006,0.61655030039405
10,NaN,0.442380952380952,1.17908352229781
11,NaN,0.322222222222222,1.35043055555556
12,0.773907794117647,0.477259803921568,1.10477941176471
13,0.704475651205937,0.435944341372913,1.00377551020408
14,0.468548316271963,0.247517188693659,0.714979373567609
15,0.513195635610766,0.276190476190476,0.76453876236485
16,0.573468799603175,0.339368386243386,0.838401124338625
17,0.585002592592593,0.269276895943563,1.00476190476191
18,NaN,0.568666666666667,1.501
19,NaN,0.681010101010102,1.13167388167388
20,0.433797153679654,0.202295918367347,0.692304679447538
21,0.70473195027195,0.461515151515152,0.928111888111887
22,0.554304769363886,0.31870812719027,0.788957004253057
23,0.479485882208159,0.276543417366947,0.731632740660874
24,0.703048214671627,0.501897660818713,0.872247759681788
25,0.73990596629234,0.547776938648396,0.93975527903469
26,0.782407692187986,0.621391534391534,0.916193977591036
27,0.655997209690894,0.505447352784814,0.802162164174549
28,0.668905452836637,0.469330808080808,0.899318941292625
29,0.792425662966941,0.548884021810478,1.04921153329753
30,0.881825101229155,0.711004391230176,1.05631058320764
31,0.78753929337232,0.627012322472849,0.950079365079365
32,0.843505081362237,0.736350387393685,0.948925818974296
33,0.733662607587923,0.509639847174021,0.962026585782242
34,0.693400304881054,0.507100340429317,0.861884012315759
35,0.821681978301241,0.679511306398784,0.967872124220809
36,0.651004918556468,0.37280545112782,1.05738099686336
37,0.896371568140821,0.645617101098034,1.15785926647082
38,0.769389203034334,0.607795804556641,0.898648668470938
39,0.740382077937213,0.536135165698733,0.912708662798978
40,0.824649635492669,0.720303061793434,0.949188774937763
41,0.842758254319069,0.67150568729516,1.01069993541733
42,0.842143130143746,0.533573216272048,1.27371086093415
43,0.83341810652936,0.686176439528474,0.987025104161851
44,0.830565645642814,0.593997570570797,1.07528540903541
45,0.849379205687831,0.587572751322751,1.15264462081129
46,0.756327831059262,0.54719052094522,0.95632550588946
47,0.815983049777116,0.574066243833687,1.05127121715494
48,0.827846095643844,0.678045371216545,0.996398577237491
49,0.681711788292442,0.344871538750257,1.07622741511992
50,0.896886267436267,0.632278972520908,1.25516726403823
51,0.939996235086627,0.628209617180205,1.30098532005395
52,0.75579786747586,0.515522662090892,1.03680802103879
53,0.725808925220856,0.465744509743272,0.940469533085943
54,0.745065763733126,0.553777246145667,0.884189169613145
55,NaN,0.376191017316017,0.915475618131867
56,NaN,0.54152960823829,0.894518886349041
57,0.527837157382502,0.313662501960374,0.730156300142639
58,NaN,0.276099306543385,0.82189097531677
59,0.903667859303686,0.46584804084804,1.35637685843568
60,0.56304764406551,0.306854022219876,0.810993031358885
61,0.52467572114877,0.276840874179584,0.804023466371027
62,0.648919511549877,0.364419383978786,0.945178571428571
63,0.734550077158136,0.390294117647059,1.08386134453782
64,NaN,0.462724083758145,0.951304577692918
65,0.581255915676685,0.251252485645289,0.929710983669005
66,0.445956415428649,0.22518115942029,0.673306585343691
67,0.680864482244172,0.428208569512035,0.999315967016492
68,0.714773189473925,0.408799533799534,0.975654623154622
69,0.80536121063401,0.598070899470899,0.995252135252135
70,0.644293583638584,0.433055555555556,0.862771913758756
71,0.493092284427285,0.286497747747748,0.685852638352639
72,1.34182262051012,0.546460746460747,2.23719682344682
73,0.906663626338574,0.334753246753247,1.69344862155389
74,0.555608543403964,0.246272613351561,0.902229437229437
75,NaN,0.194159090909091,0.685916666666667
76,NaN,0.280409885438233,1.23207415873016
77,NaN,0.309156750572082,1.07302149683672
78,NaN,0.982062009243056,1.27622093597164
79,NaN,0.776570512820513,0.94099358974359
80,NaN,1.10421597633136,1.545
81,NaN,0.877728395061729,1.18700650157061
82,NaN,0.349380341880342,0.721260683760684
83,NaN,0.763373245614036,1.15445885167464
84,NaN,0.303475509947117,0.303475509947117
85,NaN,NaN,NaN
