Week,Mean,LowerBound,UpperBound
0,0,0,0
1,96.0352,91.4,100.9
2,94.9538,90.9,98.8
3,98.9842,94.7,102.9
4,94.3704,89.2,100.3
5,98.9248,90.9,107.4
6,97.0514,91.4,102.1
7,95.0148,91,98.6
8,88.6286,85,93.4
9,97.0304,88.6,105.6
10,95.4892,88.7,102.1
11,92.9292,86.6,98.5
12,94.6258,92.1,97
13,92.9544,88,98
14,89.9152,87.2,92.7
15,93.299,88.5,98.2
16,93.1104,87.3,98.9
17,93.1136,89.6,97
18,93.906,90.3,97.5
19,96.304,90.2,103.4
20,93.5828,87.7,100
21,93.371,86.7,100.7
22,89.7538,82.1,96.8
23,93.1738,84.9,101.9
24,92.2698,86.6,97.9
25,90.9432,86.7,95.8
26,87.6846,80.7,95.9
27,95.7624,89.6,101.1
28,91.3768,87.6,95.4
29,94.5602,89.3,99.6
30,90.7342,83,98.5
31,99.7242,92.8,107.3
32,92.7856,87.4,97.9
33,91.2142,86.4,96.9
34,89.5036,85.2,93.5
35,91.9096,87.7,96.4
36,91.9376,87,96.5
37,95.2788,91.1,99.3
38,90.1108,84.9,95.1
39,92.5086,87.7,98
40,91.7418,87.3,96.1
41,90.3366,87.3,93.2
42,90.6264,84.6,97.2
43,99.2786,94.2,105
44,85.2902,80.4,89.9
45,90.771,84.6,97.1
46,89.921,86.9,93
47,89.3498,84.9,93.5
48,94.3678,89.5,99.8
49,90.4892,85.5,94.3
50,89.8552,84.7,94.8
51,88.3468,82.5,94.5
52,90.8614,84.8,98
53,93.9026,88,100.3
54,94.1846,90.2,98.7
55,89.474,87.2,91.8
56,94.0048,89.6,99.5
57,90.4658,84.8,95.7
58,86.3316,82.2,89.9
59,95.3758,88.4,101
60,90.7294,85.7,96
61,92.4426,87.1,97.6
62,89.7172,82.1,97
63,93.1772,87.8,98.7
64,91.2342,86.3,97
65,87.7482,84.4,91.8
66,89.7808,84.2,95
67,92.3872,86.2,99.6
68,92.486,85.2,100.4
69,89.6202,81.9,97.4
70,90.059,86.1,94.2
71,87.2746,80.7,95.3
72,84.993,80.3,90.5
73,83.6634,77.1,90.3
74,88.1958,83.1,92.6
75,82.1816,78.2,86.4
76,90.9728,85.6,96.3
77,93.3308,88,98.2
78,87.8792,84.3,91.4
79,87.794,81.1,93.3
80,89.1968,83.5,94.6
81,86.7978,81.5,93.1
82,91.9356,86.6,97.7
83,94.2264,87.4,100.5
84,86.4722,78.9,93.9
85,86.6698,83.5,90.2
