Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.5092,0.1,1
2,0.3966,0.1,0.7
3,0.616,0.2,1.1
4,0.5052,0,1
5,1.0102,0.5,1.7
6,0.89,0.3,1.5
7,0.8864,0.4,1.5
8,0.8982,0.2,1.8
9,1.2012,0.5,2.1
10,1.5122,0.7,2.5
11,1.2198,0.6,1.9
12,2.043,1.2,3.1
13,2.0414,1.3,2.9
14,1.7086,1.1,2.4
15,2.542,1.6,3.6
16,1.8402,1.2,2.4
17,2.621,1.5,4
18,2.9388,1.8,4.1
19,2.8546,0.9,5.5
20,2.9336,1.3,5.1
21,3.8482,2.1,6
22,4.3768,2.4,6.9
23,3.9016,2.4,6
24,4.1926,2.8,5.8
25,3.921,2.5,5.3
26,1.5016,0.8,2.2
27,1.0834,0.5,1.8
28,1.304,0.5,2.3
29,0.904,0.2,1.7
30,0.4118,0.1,0.8
31,0.2962,0.1,0.6
32,0.7282,0.2,1.5
33,0.314,0.1,0.6
34,0.2016,0,0.5
35,0.7184,0.4,1.1
36,0.606,0.2,1.1
37,0.5118,0.1,1
38,0.625,0.1,1.3
39,0.5016,0,1.1
40,0.7316,0.2,1.5
41,0.9188,0.4,1.5
42,0.9244,0.2,1.7
43,1.043,0.3,2
44,1.1422,0.4,2.1
45,1.1532,0.2,2.5
46,0.6234,0.2,1.1
47,2.149,0.8,3.6
48,0.4956,0.2,0.9
49,1.433,0.6,2.8
50,1.6024,0.7,2.5
51,1.732,0.7,2.9
52,1.1068,0.2,2.1
53,2.1262,1,3.3
54,1.4898,0.8,2.2
55,1.3988,0.7,2.2
56,2.0472,0.9,3.4
57,2.1222,1,3.3
58,2.7726,0.9,5.1
59,2.6884,1.5,3.7
60,2.5218,1.1,3.9
61,3.173,1.5,5.1
62,2.7944,1.5,4.2
63,2.2966,0.9,4.3
64,3.8752,1.9,6.3
65,2.682,1.6,3.9
66,2.7286,1.3,4.2
67,2.6016,1.5,3.7
68,2.9554,1.7,4.5
69,3.7808,1.8,6.1
70,3.5282,2.1,4.8
71,2.9188,0.9,5.4
72,2.129,0.9,3.3
73,3.2938,1.4,5.5
74,3.1036,1.6,4.7
75,2.6962,1.2,4.2
76,2.7018,1,4.7
77,2.7844,1.3,4.8
78,2.6902,1.4,4.2
79,2.9814,1.5,4.5
80,2.8622,1.4,4.2
81,2.7018,1.3,4.3
82,2.8056,1.4,4.3
83,1.9846,0.7,3.3
84,2.7848,1.5,4.1
85,3.0444,1.8,4.6
