Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.312566666666667,0.15,0.483333333333333
2,0.664459126984127,0.413888888888889,0.94047619047619
3,0.974457800865801,0.644458874458874,1.29763636363636
4,0.739791219336219,0.459015151515151,1.00530303030303
5,0.65619894957163,0.434312970979638,0.909176060118088
6,NaN,0.0657333662714097,0.383670454545454
7,0.953107604617605,0.615984848484849,1.33989074417646
8,0.646046753246753,0.399603174603175,0.909595959595959
9,0.68163623015873,0.455075757575757,0.951287878787879
10,0.60966673992674,0.23258547008547,0.997347374847375
11,NaN,0.741281746031746,1.58204517313171
12,1.03641782734912,0.73442899584076,1.4013963161022
13,0.589718467023173,0.35,0.822436125965539
14,NaN,0.44500499871001,0.938587816047471
15,0.84552581099671,0.415721120984279,1.31312333750414
16,0.61057551204402,0.462503699199351,0.737837032532685
17,NaN,0.77217534501839,1.32071046121798
18,NaN,0.542860868850183,0.936805182956251
19,NaN,0.939332842977008,1.16881006864989
20,0.232812498831679,0.123989776305566,0.358322651335356
21,0.689868920406107,0.456868686868687,0.89099381052894
22,0.847682684016213,0.665255865416048,1.01935643151662
23,NaN,0.583539878898334,0.96789282995395
24,0.730436787608942,0.506947802197802,0.968140330933434
25,0.350908718453053,0.201402352033931,0.499728756875309
26,0.870200128149252,0.555182626896912,1.14452552743505
27,0.832319298015117,0.564762025852936,1.1084940312213
28,0.821274122639374,0.601005028424384,1.05373297932071
29,0.858207759190526,0.656528906324028,1.08919005439006
30,0.384548298432256,0.295359969776298,0.452971575616737
31,0.760854444669248,0.53292310454144,0.971576131898171
32,0.6887705646521,0.570019329849551,0.821962036077486
33,0.861584607754988,0.716200960318607,1.02678471091994
34,0.326236268348655,0.234448161266343,0.427440585508767
35,0.762399777976377,0.578663558663559,0.93210412292345
36,0.412625279038422,0.266972777235051,0.558797540387766
37,0.813573432147563,0.484574879227053,1.22617127799737
38,0.276787843946714,0.17013372859025,0.381119309032353
39,0.721922525252526,0.522157287157288,0.931060606060606
40,0.719236482683983,0.552251082251082,0.893988095238096
41,0.274502073593074,0.14479797979798,0.416207792207792
42,0.862984242424243,0.61561224489796,1.1406586270872
43,0.798829248608534,0.510013914656772,1.15015151515152
44,NaN,0.130321428571429,0.959676339285715
45,0.931979674836602,0.491366013071896,1.4625
46,0.453412427143406,0.158117070357555,0.780277777777778
47,0.311213801120448,0.152198879551821,0.461133053221289
48,0.870945272108844,0.461224489795918,1.28417800453515
49,NaN,0.117261904761905,0.486607142857143
50,NaN,0.483858522727273,0.918000252525252
51,NaN,0.204583333333333,0.975952380952381
52,NaN,0.166666666666667,0.832430555555556
53,NaN,0.332685185185185,1.00219195156695
54,0.478539025974026,0.259285714285714,0.718820346320346
55,0.471301475590235,0.089795918367347,0.918338585434173
56,NaN,0.892561274509804,1.57809523809524
57,0.343350507182212,0.168125,0.540198740653286
58,0.70381240284337,0.475,0.90638392857143
59,0.280423576423577,0,0.584865134865135
60,0.228084444444445,0.0466666666666667,0.424444444444444
61,0.560220323263693,0.298333333333333,0.857388245812158
62,NaN,0.0906206004140787,0.502291815672251
63,0.588521071428572,0.282857142857143,0.911825396825397
64,NaN,0.339893423029961,0.849985704893397
65,0.616597257980116,0.309659863945578,0.899173207744637
66,NaN,0.362844217687075,0.913632482993199
67,NaN,0.297508544087491,1.03233834586466
68,0.542484232745106,0.284415584415584,0.794962729578113
69,NaN,0.592510961260962,1.10813965774564
70,0.967753933999261,0.733793055683812,1.17861421491674
71,0.689884929324726,0.411003734827265,0.932755953906851
72,1.16773420401028,0.895996952782666,1.41880160183732
73,0.75870081955082,0.383559773559773,1.15891534391534
74,0.662460067862741,0.325544792993474,1.02809108928977
75,NaN,0.427680652680653,1.29373582429301
76,NaN,0.409270285270285,0.872583026169233
77,NaN,0.47435632183908,1.28110544217687
78,NaN,0.596945378151261,1.30163865546219
79,NaN,0.383521825396825,0.782854341736694
80,NaN,0.811606417477386,1.40348643113159
81,NaN,0.45756588348927,1.03929509462632
82,NaN,0.548622155622156,0.971220723720723
83,NaN,0.321206863312127,0.814545279282121
84,NaN,0.0650619555882714,0.295368911789964
85,NaN,0.542108585858585,1.08499278499278
