Week,Mean,LowerBound,UpperBound
0,0,0,0
1,21.1652,18.5,23.7
2,22.095,20.2,24.2
3,19.6438,17.2,22
4,19.2562,17.9,20.8
5,17.6698,15.8,19.3
6,22.5098,20.7,24.3
7,21.3712,18.7,24.2
8,19.0132,16.9,21.3
9,17.6726,15.1,19.8
10,22.5458,21.4,24.3
11,17.4112,14.8,19.4
12,22.7878,20.6,25.1
13,20.3332,18.2,22.8
14,21.6608,18.7,24.6
15,21.7754,20,23.7
16,20.3732,17.7,22.9
17,20.1134,18.2,22
18,21.3948,20.5,22.5
19,18.2554,15.9,20.6
20,19.7434,17.2,22.4
21,17.739,15.1,20.4
22,20.3718,18.4,22.2
23,19.488,17.4,21.1
24,21.4054,18,24.7
25,19.6968,17.6,21.8
26,22.6738,20.4,24.8
27,20.7602,19.1,22.2
28,19.6304,17,22.4
29,22.4866,19.4,25.3
30,19.1212,16.2,22
31,20.5692,18.2,23.1
32,19.95,17.2,22.9
33,20.124,17.6,22.3
34,20.898,18.7,23.2
35,17.907,15.6,20.5
36,18.6306,16.5,21
37,19.9594,17.6,22.4
38,21.241,19.3,23
39,22.3088,19.7,24.9
40,20.5474,17,24.4
41,18.7812,15.8,21.6
42,19.203,16.3,22.1
43,21.371,19.9,23
44,20.0062,17.6,22.4
45,18.3992,16.7,20.5
46,20.5516,18.4,23
47,18.2398,15.9,20.5
48,22.2808,19.4,26
49,20.1904,17.5,22
50,21.1274,19,23
51,18.227,16.1,20.6
52,20.017,18.6,21.6
53,19.9882,18.1,22.1
54,18.1778,15.6,20.6
55,22.0788,17.7,26.4
56,20.021,17.3,22.8
57,17.3138,14.2,20.7
58,20.3984,17.9,23.3
59,19.1912,17,21.7
60,19.2028,16.7,22.1
61,20.3322,18.1,22.4
62,21.9436,20.1,23.7
63,19.7654,17.6,21.9
64,19.9008,15.5,24.3
65,19.0086,16.4,21.5
66,18.6338,15.9,21.4
67,20.0664,17,23.6
68,19.7838,16.4,23.9
69,21.9518,20,23.9
70,19.3362,16.2,22
71,20.7652,17.4,24.2
72,21.9252,18.8,24.7
73,18.637,16.5,21.1
74,22.4826,18.6,25.5
75,19.2966,17,21.6
76,18.84,17.2,20.5
77,20.3604,18,22.8
78,18.493,15.5,21.5
79,18.6024,16.1,20.8
80,19.335,15.2,23.6
81,18.5462,15.6,21.3
82,19.1424,16.9,21.7
83,20.4032,17.4,23.1
84,16.3682,13.9,18.9
85,20.3308,17.4,23.3
