Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.7074,1.4,2
2,0.2918,0,0.6
3,0.3924,0.1,0.7
4,0.298,0,0.6
5,0.2946,0,0.6
6,0.391,0.1,0.7
7,0.0989999999999999,0,0.3
8,0.2942,0,0.6
9,0.1916,0,0.5
10,0.4078,0,0.8
11,0.1936,0,0.4
12,0.713,0,1.4
13,0.3116,0.1,0.6
14,0.3028,0,0.6
15,0.6126,0.2,1
16,0.5132,0.1,0.9
17,1.1058,0.4,2
18,0.4198,0,1
19,0.3986,0,0.9
20,0.8748,0.2,1.7
21,0.3784,0,0.8
22,0.3008,0,0.7
23,0.9586,0.4,1.6
24,0.9048,0.2,1.7
25,0.5202,0.2,0.8
26,0.7722,0.2,1.4
27,0.6082,0.2,1
28,1.11,0.5,1.7
29,1.501,0.9,2.3
30,0.9276,0.4,1.6
31,0.2796,0,0.7
32,0.791,0.1,1.7
33,0.7972,0.5,1
34,0.999,0.4,1.6
35,0.9012,0.4,1.5
36,0.6098,0,1.5
37,0.299,0,0.6
38,0.4992,0.2,0.8
39,0.3988,0,0.9
40,0.0991999999999999,0,0.3
41,0.3014,0.1,0.6
42,0.0947999999999999,0,0.3
43,0.2016,0,0.5
44,0.2932,0,0.7
45,0.2988,0,0.6
46,0.3048,0,0.7
47,0.6114,0.2,1.2
48,0.1998,0,0.4
49,0.2922,0,0.7
50,0.1026,0,0.3
51,0.1984,0,0.5
52,0.105,0,0.3
53,0.2922,0,0.7
54,0,0,0
55,0.3832,0,0.8
56,0.2072,0,0.5
57,0.1896,0,0.6
58,0.1896,0,0.6
59,0.2988,0,0.6
60,0,0,0
61,0,0,0
62,0,0,0
63,0.198,0,0.6
64,0.1896,0,0.6
65,0.402,0.1,0.7
66,0.1938,0,0.4
67,0.4984,0,1
68,0.391,0.1,0.7
69,0.301,0,0.6
70,0.2984,0,0.6
71,0.7948,0,1.8
72,0.4988,0.1,0.9
73,0.3126,0,0.8
74,0.1036,0,0.3
75,0.399,0,0.8
76,0.3872,0,0.8
77,0.3052,0,0.6
78,0.4148,0.1,0.7
79,0.0947999999999999,0,0.3
80,0.1036,0,0.3
81,0.0989999999999999,0,0.3
82,0.3948,0,1
83,0.1984,0,0.5
84,0.3842,0.1,0.7
85,0.2062,0,0.5
