Week,Mean,LowerBound,UpperBound
0,0,0,0
1,94.3978,89.1,99.9
2,94.1652,87.3,100.6
3,91.655,86.6,96.7
4,96.3724,90.2,102.1
5,93.461,88.5,97.7
6,91.8134,85.7,99.1
7,91.992,88,96.2
8,93.0616,86.8,100.8
9,95.7752,87.9,104.7
10,93.9512,88.4,99.5
11,98.4394,90.3,107.1
12,93.4926,87.8,99.2
13,92.506,88.6,96.2
14,95.4424,87,104.4
15,94.6862,86.8,103.1
16,87.6956,82,93.1
17,94.8228,87.3,102.9
18,90.7108,86.3,94.3
19,95.6574,90.4,101.6
20,89.7226,85.6,94.6
21,90.7568,86.1,96.3
22,93.863,89.1,98.8
23,91.8468,86.9,97.9
24,89.9114,83.9,95.1
25,90.6938,83.3,98.5
26,91.106,83.9,97.5
27,94.2436,88.4,102
28,88.5156,84.8,91.9
29,94.258,87.3,101.3
30,87.5182,81.3,94.3
31,92.5566,87.4,97.7
32,90.9576,84,99.3
33,97.1174,90.7,104
34,89.2832,82.9,95.5
35,88.4528,84.6,92
36,86.3064,81.9,90.8
37,87.5804,80.9,94.5
38,98.1786,93.9,103.4
39,93.8382,85,101.4
40,86.1976,79.9,92.6
41,90.5582,86.9,94.1
42,90.0754,85.7,95.5
43,90.7394,85.2,96.5
44,89.151,82.8,94.8
45,94.3346,91.2,97.4
46,95.2676,90,100.5
47,92.8662,90.2,95.8
48,94.583,88.9,100.9
49,93.3674,87.4,98.8
50,95.0974,90.4,99.9
51,85.0764,80,89.5
52,91.2486,86.5,95.8
53,91.6902,87.6,95.6
54,91.462,87.7,95.3
55,87.3706,80.2,94.8
56,89.7944,84.4,95.8
57,89.4684,84,95.4
58,89.9526,83.6,96.9
59,90.761,83,96.6
60,89.4116,82.3,96.7
61,87.537,81.9,94.4
62,93.2744,86.3,99.5
63,94.2864,87.3,102.4
64,88.0528,82.7,93.1
65,89.4722,85.4,93.8
66,92.1798,86.9,98.1
67,89.4534,84.6,95.4
68,88.0498,82.6,94.2
69,89.4704,85.6,93.3
70,94.4794,87.3,103.4
71,91.3974,87.4,95.6
72,84.8652,78.8,90.8
73,86.3606,78.3,92.5
74,83.332,76.6,91.6
75,86.8584,81.2,93.6
76,91.9212,84.4,100.3
77,91.5714,86.9,96.1
78,89.573,82.8,96.5
79,87.1312,81.7,92.4
80,90.5072,84.2,96.3
81,90.2406,85.5,94.4
82,92.03,84.7,101.1
83,86.0186,78.5,93.2
84,82.514,78.4,87.3
85,87.2884,80.4,94
