Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.212833333333333,0.1,0.333333333333333
2,NaN,0.106666666666667,1.06991666666667
3,NaN,0.243125,0.703916666666667
4,NaN,0,0.491666666666667
5,0.091,0,0.26
6,NaN,0,0.317333333333333
7,0.216380952380952,0.05,0.404761904761905
8,0.115872,0,0.281
9,NaN,0,0.075
10,NaN,0.15,0.15
11,NaN,NaN,NaN
12,0.105,0,0.3
13,NaN,0.0333333333333333,0.2
14,NaN,0.0555555555555556,0.627277777777778
15,0.126466666666667,0,0.322222222222222
16,0.244311111111111,0.0666666666666667,0.5
17,NaN,0.55375,1.67375
18,NaN,0.175,1.12133333333333
19,NaN,0.0458333333333334,0.959027777777777
20,0.496323636363637,0.228787878787879,0.804285714285715
21,0.63357207070707,0.368412698412698,0.900367965367964
22,0.50170544494721,0.352692307692308,0.680180995475113
23,0.427663406593407,0.205793650793651,0.648272283272283
24,0.636346530452246,0.264473663975394,1.03074761224934
25,0.810849471557854,0.666085164835165,0.957655677655678
26,0.811010611577964,0.511150793650794,1.13790849673202
27,1.02270977390056,0.853181163378532,1.19740079365079
28,0.594338633406082,0.334110181137931,0.875655499247454
29,0.683454890360185,0.439647852147852,0.936504599058779
30,0.546834518082146,0.2445,0.865125308947107
31,0.862571878921388,0.66431983805668,1.06022822533504
32,0.735508006304252,0.499942306767796,0.964480124339381
33,0.629307778855072,0.446074606716716,0.814329178655499
34,0.660693732235493,0.454995948682817,0.848508380882117
35,0.54459682076922,0.342451886569534,0.750400567734152
36,0.632631587800816,0.446133287079864,0.810113813023156
37,0.678074483848619,0.425691341225341,0.894792410446233
38,0.927220324296034,0.53954990016752,1.3836572273089
39,0.730379826939167,0.460982142857142,1.01496002866135
40,NaN,0.426625229695984,0.793526744128737
41,0.879516655413123,0.523710415200563,1.2896818727491
42,NaN,0.491240376001147,0.983878374554819
43,NaN,0.640518207282914,1.16529019949793
44,NaN,0.750243383729797,1.56633960889007
45,0.818358102157845,0.57259524142965,1.02467857476298
46,0.618380206003656,0.391423407792959,0.841918696817659
47,0.668712046244113,0.397813267445343,0.917818583408207
48,0.683776557623946,0.399421404682274,0.952451423883746
49,NaN,0.439650198065264,1.12086966029831
50,0.673308974377926,0.405726911976912,1.01220851370851
51,0.588349768989632,0.30393006993007,0.896019618312723
52,0.513050087571871,0.277794486215539,0.735629546236357
53,0.42724163918041,0.222095238095238,0.614522199217851
54,0.57582034679089,0.350662525879917,0.809749827467218
55,NaN,0.379461095675158,0.925329260659684
56,NaN,0.354813919243587,0.829318432207179
57,0.395298191950195,0.175091575091575,0.656097158021627
58,0.522286392709442,0.284005376344086,0.731131218244122
59,0.623665366923948,0.367384716732543,0.893334662413609
60,0.682384725890052,0.3775,1.0281213532844
61,0.612120855957047,0.330829569067177,0.92843805813908
62,0.495331369713473,0.271800825593395,0.744714167834048
63,0.530028911260134,0.262326007326007,0.823056081625229
64,0.796640423473792,0.476596262160778,1.13301282051282
65,NaN,0.294070028011204,0.733926418439716
66,NaN,0.502923393341076,1.0168012784382
67,0.664153668721522,0.338301587301588,1.01694672265404
68,0.692205700188784,0.4875,0.891665739237008
69,0.585972193459693,0.322813852813853,0.869714227214227
70,0.559645517930003,0.23575010376481,0.915377983502983
71,0.673712611693862,0.352227032227032,0.960190850815851
72,NaN,0.561864991377186,0.785608421614518
73,NaN,0.62256518976673,1.05396416111002
74,NaN,0.493875813416043,0.681202770455833
75,NaN,0.48132183908046,0.723438697318008
76,NaN,0.532216183574879,1.44042816091954
77,NaN,0.756866220735786,0.90974358974359
78,NaN,0.694782608695651,0.896957264957265
79,NaN,0.462349896480331,0.634889579020014
80,NaN,0.802812690293508,0.972000365363536
81,NaN,0.850468687995273,1.1050441320693
82,NaN,0.623845327604726,1.10098330241187
83,NaN,NaN,NaN
84,NaN,NaN,NaN
85,NaN,NaN,NaN
