Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.0846,0.5,1.7
2,2.4238,1.4,3.6
3,4.0016,3,5
4,3.6358,2.7,4.5
5,4.14,2.7,5.5
6,3.7678,2.7,4.8
7,4.2092,3.1,5.3
8,4.2218,2.6,5.9
9,4.7634,3.6,6.1
10,3.9574,3.1,4.9
11,5.5958,4.5,6.9
12,4.687,3.9,5.5
13,5.097,3.8,6.6
14,5.3064,4.1,6.5
15,4.3914,3.4,5.2
16,4.8262,3.2,6.4
17,4.0868,3.4,4.8
18,5.2128,4,6.4
19,5.753,4.2,7.3
20,4.1236,3,5.3
21,4.77,3.2,6.5
22,4.1988,3,5.2
23,4.7798,3.5,6.1
24,4.5134,3.2,5.9
25,4.516,3.2,5.7
26,4.821,3.6,5.9
27,4.2004,3.4,5
28,5.058,3.8,6.2
29,5.4598,4.2,6.9
30,5.3516,3.5,7.6
31,5.2536,4.1,6.3
32,5.4148,4,6.9
33,4.3894,3.1,5.8
34,5.1224,4,6.4
35,4.5894,3.3,6
36,4.4902,3.5,5.5
37,4.3572,2.6,6.5
38,3.9904,2.8,5.2
39,4.807,3.9,5.8
40,5.184,3.3,7
41,4.1766,2.6,6.4
42,3.5518,2.1,5
43,5.725,4,7.6
44,4.6484,3.2,6.7
45,5.8414,4.1,7.5
46,4.5222,3.2,5.9
47,4.851,3.5,6.2
48,4.305,3.1,5.8
49,4.895,4.3,5.4
50,3.9102,3.1,4.8
51,3.8218,2.6,5.2
52,4.4796,2.7,6.2
53,3.685,2.7,4.6
54,4.2096,3,6
55,5.426,4.1,6.9
56,3.0118,2.1,3.8
57,4.292,2.9,5.5
58,4.115,2.9,5.3
59,3.7114,2,5.3
60,4.098,3.3,4.8
61,5.082,3.9,6.1
62,5.0656,3.3,7
63,4.4068,3.3,5.4
64,4.855,3.2,6.7
65,4.366,2.9,5.6
66,5.9842,4.8,7.2
67,6.8692,4.9,9
68,5.4474,4.2,7
69,4.2838,3.3,5.3
70,4.7926,3.3,6.4
71,5.921,3.6,8.4
72,4.5954,3.8,5.6
73,3.466,2.6,4.3
74,4.1698,2.9,5.4
75,5.2376,3.4,7.1
76,3.286,2.7,3.8
77,4.1746,2.9,5.5
78,3.7526,2.5,4.9
79,4.3386,2.9,5.7
80,4.5374,3.3,5.9
81,4.1984,2.9,5.5
82,5.4402,3.8,7.1
83,4.4606,3.1,5.9
84,6.2282,4.6,7.8
85,5.0846,3.6,6.4
