Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.7896,1.5,2
2,0.8768,0.3,1.5
3,0.8918,0.2,1.8
4,0.6054,0.2,1
5,0.4752,0.1,0.9
6,0.6144,0.2,1.1
7,0.0947999999999999,0,0.3
8,0.4732,0,1
9,0.0991999999999999,0,0.3
10,0.209,0,0.5
11,0.1054,0,0.3
12,0,0,0
13,0.105,0,0.3
14,0.2966,0.1,0.6
15,0.2864,0,0.8
16,0.5016,0.1,0.9
17,0.2086,0,0.5
18,0.7012,0.3,1.2
19,1.2038,0.5,2
20,0.3866,0.1,0.7
21,1.5916,0.6,2.8
22,1.3074,0.7,1.9
23,1.606,1,2.4
24,2.51,1.3,3.7
25,3.4722,1.5,5.4
26,2.9762,1.6,4.4
27,4.9042,2.8,7.1
28,5.4638,3.3,7.8
29,7.0298,4.6,10
30,6.1126,2.7,10.1
31,6.2402,2.6,11
32,7.4674,3.5,12.4
33,8.2808,4.1,12.8
34,7.736,4.7,11.2
35,9.5488,5,14.4
36,8.879,4.8,13.2
37,6.718,3.2,10.3
38,8.3944,4.4,13
39,7.4476,3.4,12.2
40,8.1402,3.6,13.4
41,7.7736,3,13.2
42,7.5026,3.4,12.8
43,8.0392,2.8,14.6
44,7.0964,1.9,12.8
45,7.1864,2.7,12.6
46,8.449,3.2,14.7
47,6.749,3.2,10.8
48,7.5112,2.5,13.2
49,6.177,2.1,10.8
50,5.375,2.1,9
51,5.9868,2.9,9.3
52,4.3772,1.9,7
53,6.4008,2.8,10.5
54,3.266,1.1,5.8
55,5.3324,2.2,9.1
56,4.542,1.7,7.8
57,4.1528,1.7,7.1
58,6.0436,2.3,10.3
59,3.9932,1.5,7.2
60,4.9108,2.6,7.7
61,5.009,1.4,9.8
62,5.311,2,9.5
63,4.7898,1.5,9.1
64,4.6524,1.3,9.1
65,4.9064,1.8,8.4
66,5.5148,1.9,10.3
67,4.9082,2,8.5
68,3.8894,1.4,7.1
69,5.2946,1.7,10.1
70,4.9398,1.6,9
71,4.277,1.6,7.7
72,3.8894,1.3,7.3
73,4.3164,1.3,8.4
74,3.425,1.4,5.9
75,3.3942,1.2,6.4
76,2.3958,0.7,4.6
77,3.601,0.8,7.6
78,1.674,0.5,3.2
79,2.078,0.2,4.6
80,1.6938,0.4,3.4
81,1.7216,0.5,3.4
82,1.815,0.6,3.4
83,1.0016,0.2,2
84,0.9252,0.1,2
85,0.705,0.1,1.6
