Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.277,0.6,2
2,0.9648,0.2,2
3,1.2082,0.7,1.8
4,0.2768,0,0.7
5,0.21,0,0.6
6,0.1848,0,0.4
7,0.4824,0.1,0.9
8,0.2028,0,0.5
9,0.1054,0,0.3
10,0.1054,0,0.3
11,0,0,0
12,0.21,0,0.6
13,0.2966,0.1,0.6
14,0.3856,0.1,0.8
15,0.3056,0,0.7
16,0.2996,0.1,0.6
17,1.2964,0.7,2
18,0.6038,0.2,1.1
19,0.6934,0,1.7
20,1.8016,0.8,3.1
21,2.1906,1.2,3.4
22,2.2076,1.4,3.2
23,2.1322,0.9,3.3
24,4.0318,1.5,6.6
25,3.482,2.2,4.7
26,5.3368,2.5,8.5
27,6.5576,4.2,9
28,5.6978,3.2,8.7
29,7.2208,3.2,11.6
30,6.7436,2.3,12.3
31,8.4574,4.6,13.3
32,10.396,5.5,15.8
33,8.9616,5.6,12.6
34,9.1464,4.5,14.3
35,8.0818,3.7,13
36,7.571,3.9,11.5
37,7.734,4.3,11.2
38,8.8992,4,14.2
39,9.9416,4,16.6
40,7.0432,2.8,11.7
41,6.8268,3.1,11.3
42,8.4348,2.7,15.2
43,9.3848,3.1,16.8
44,7.473,3.1,12.6
45,8.3028,2.9,14.8
46,7.725,2.6,13.4
47,7.8038,3.1,13.1
48,7.1772,2.7,12.5
49,5.871,2.4,9.7
50,5.0138,2.7,7.7
51,5.9712,2.6,9.8
52,5.378,2.2,8.8
53,4.1992,1.8,6.8
54,5.1134,2.2,8.8
55,6.0722,2.4,10.4
56,5.038,1.5,8.9
57,4.765,1.8,8.7
58,5.2876,2.2,9.1
59,5.3604,1.9,9.9
60,5.0346,1.9,8.9
61,5.6062,2.3,9.8
62,5.0226,1.5,9.6
63,5.1736,1.2,10.5
64,5.3884,2.5,8.8
65,5.305,1.6,10
66,4.8612,1.8,8.7
67,4.9718,1.6,9.3
68,5.3058,2,9.9
69,5.5608,1.8,10.6
70,4.191,1.5,7.8
71,4.291,1.8,7.3
72,3.6958,1.2,6.8
73,4.4192,1.3,8.5
74,3.1862,1,6.1
75,2.914,0.8,5.9
76,2.6764,0.7,5.3
77,1.883,0.4,4
78,2.6858,0.3,5.9
79,1.5222,0.4,3.1
80,1.8188,0.6,3.4
81,1.9254,0.5,3.8
82,1.2062,0.2,2.4
83,0.5052,0,1.3
84,0.4974,0,1.2
85,0.689,0,1.5
