Week,Mean,LowerBound,UpperBound
0,0,0,0
1,20.8582,17.1,24.8
2,21.7604,17.9,25.9
3,21.3304,18.9,24
4,20.9572,19.4,22.8
5,19.4518,17.7,21.2
6,22.6672,18.6,26.2
7,18.9608,16.9,21.3
8,20.3168,17.9,23.1
9,19.2642,15.9,23.3
10,22.4884,19.7,25.6
11,21.289,19.4,23.2
12,21.248,18.2,24.7
13,19.3776,18,20.9
14,20.007,17.4,22.8
15,20.8912,19,22.6
16,19.1124,17,21.2
17,20.6052,17.6,23.2
18,19.254,16.8,21.7
19,21.0236,18.8,23.5
20,19.38,16.6,22.1
21,18.5754,16,21.5
22,20.9554,17.4,24.5
23,20.384,17.5,23.7
24,19.5264,17.1,21.8
25,20.4532,17.7,23
26,21.0256,18.5,23.9
27,20.169,17.9,22.7
28,17.3086,15.4,19.1
29,21.7564,17.3,25.7
30,19.7882,17,22.4
31,17.173,15.3,18.9
32,21.5236,18.2,25
33,21.3554,20.1,23.1
34,18.0692,14.7,21.1
35,21.398,18.8,24.5
36,17.9422,14.9,20.6
37,18.297,15.6,20.8
38,20.2936,17.2,23
39,19.784,16.6,23
40,20.4368,18.4,22.4
41,20.4488,18,23.2
42,20.9384,18.8,23.3
43,19.5384,17.5,21.4
44,18.9172,16.4,21.6
45,21.5226,18.9,24.1
46,23.0832,20.7,25.4
47,19.6498,17.8,21.3
48,22.4356,20.2,24.7
49,20.1346,17.5,22.5
50,19.7174,16.4,22.7
51,17.1344,14.9,19.8
52,18.3628,15.2,22
53,18.3592,15.3,21.9
54,20.7202,18,23.1
55,20.1608,17.6,22.8
56,20.323,18.1,22.5
57,20.2922,18,22.3
58,20.9848,18.4,23.2
59,18.8058,16.2,21.4
60,21.8864,18.9,24.6
61,18.3228,15.8,21.1
62,19.6018,17.2,22
63,22.0284,19.1,24.8
64,18.0834,16.1,20
65,20.2444,17.6,22.8
66,20.8568,17.9,23.8
67,19.264,16.8,21.5
68,19.7412,17.3,22.3
69,18.9272,15.8,21.4
70,21.6578,18.8,24.8
71,19.7708,17.3,22.8
72,19.411,17.5,21.6
73,18.826,16.5,21.1
74,17.6734,14.8,20.5
75,18.652,15.6,21.4
76,21.3848,18.5,24.8
77,20.2552,17.7,22.7
78,20.6964,17.1,24.7
79,19.3704,17,21.5
80,17.9952,15.4,20.8
81,20.2218,18.4,21.9
82,21.0342,18.1,24.6
83,19.9684,17.3,22.3
84,17.52,15,20.2
85,18.831,16.5,21.5
