Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.9038,1.6,2.2
2,1.212,0.3,2.4
3,1.3076,0.6,2.1
4,1.3126,0.4,2.5
5,1.8,0.7,3.3
6,1.6046,0.8,2.6
7,1.3996,0.5,2.4
8,1.1924,0.6,1.9
9,1.1176,0.3,2.2
10,2.3428,0.8,4
11,1.8292,0.8,3.2
12,1.7048,0.7,2.6
13,2.0208,0.6,3.8
14,2.1416,0.4,4.3
15,2.6676,0.7,5.6
16,2.2486,1,3.8
17,2.9192,0.8,5.4
18,2.0454,0.9,3.5
19,2.4516,0.7,4.4
20,3.148,0.9,5.5
21,3.73,1.9,5.6
22,4.2466,2.5,6
23,4.7218,3.2,6.2
24,3.2186,1.5,4.9
25,4.3466,2.2,6.6
26,4.8348,2.7,7.3
27,3.246,1.6,5.2
28,4.359,2.7,6.3
29,5.6276,3.8,7.5
30,5.431,3.5,7.5
31,6.27,4.3,8.3
32,5.3342,3.2,7.6
33,5.2102,2.8,7.8
34,6.0414,3.9,8.1
35,4.3442,2.7,5.8
36,5.3136,3.2,7.6
37,4.6478,2.7,6.3
38,4.9098,3.5,6.4
39,3.5258,2.2,4.9
40,3.3896,1.8,5.2
41,2.9288,1.7,4.5
42,2.377,1.2,4
43,2.3554,1.2,3.5
44,2.7838,1.3,4.2
45,2.2132,1.1,3.4
46,3.007,1.3,5.2
47,3.3162,1.9,4.7
48,2.4772,0.6,5.3
49,2.4792,1.1,4
50,1.4756,0.5,2.5
51,1.847,0.6,3.2
52,2.3386,1.1,3.8
53,1.83,0.5,3.4
54,2.1716,1,3.4
55,2.753,1.4,4
56,2.1568,1,3.5
57,2.7752,1.1,4.7
58,3.5458,1.9,5.4
59,3.251,1.6,5
60,3.3926,2.2,4.5
61,3.0106,1.5,4.9
62,3.222,2,4.9
63,3.8926,2.5,5.6
64,3.2132,1.8,4.7
65,2.9202,1.9,4
66,4.1162,2.5,6.8
67,4.5868,2.5,7.7
68,3.013,1.8,4.5
69,4.0838,2.3,6
70,3.8248,2.4,5.5
71,2.7018,1.8,3.6
72,3.1086,2.1,4.1
73,4.0376,2.2,6
74,2.9388,1.5,4.3
75,3.8972,2.2,5.7
76,3.9514,2,6.1
77,3.614,1.8,5.5
78,3.01,1.3,4.9
79,3.9172,2,6.1
80,2.0416,0.7,3.9
81,2.7228,1.2,5
82,2.5136,0.9,4.3
83,2.024,0.4,4.2
84,2.1062,0.3,5.2
85,2.5918,0.7,5.1
