Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.7928,1.5,2
2,0.1026,0,0.3
3,0.1994,0,0.5
4,0,0,0
5,0.284,0,0.6
6,0.0899999999999999,0,0.3
7,0.0899999999999999,0,0.3
8,0.1054,0,0.3
9,0.5846,0.1,1.1
10,0.299,0.1,0.6
11,0.5898,0.1,1.1
12,0,0,0
13,0.2104,0,0.5
14,0,0,0
15,0.3054,0.1,0.6
16,0.1926,0,0.5
17,0.7054,0.4,1.1
18,0.299,0,0.6
19,0.4148,0.1,0.9
20,0.512,0,1
21,0.1984,0,0.5
22,0.2072,0,0.5
23,0.1892,0,0.5
24,0,0,0
25,0.2996,0,0.6
26,0.3054,0.1,0.6
27,0.1958,0,0.5
28,0,0,0
29,0.1936,0,0.4
30,0.0991999999999999,0,0.3
31,0.4012,0.1,0.7
32,0,0,0
33,0.2022,0,0.5
34,0.0989999999999999,0,0.3
35,0.1994,0,0.5
36,0.1984,0,0.5
37,0.3978,0,0.9
38,0,0,0
39,0.2016,0,0.5
40,0.1954,0,0.4
41,0.0947999999999999,0,0.3
42,0.2994,0,0.6
43,0.1036,0,0.3
44,0,0,0
45,0,0,0
46,0.2086,0,0.5
47,0.1896,0,0.6
48,0.2086,0,0.5
49,0.0947999999999999,0,0.3
50,0.6116,0.2,1
51,0.5208,0,1.3
52,0,0,0
53,0.3098,0,0.8
54,0.3968,0,0.9
55,0.1026,0,0.3
56,0.0989999999999999,0,0.3
57,0.1984,0,0.5
58,0.1054,0,0.3
59,0.2062,0,0.5
60,0.2986,0,0.6
61,0.189,0,0.5
62,0.3034,0.1,0.6
63,0.2028,0,0.5
64,0.3944,0.1,0.7
65,0.2026,0,0.5
66,0.3078,0,0.9
67,0.2884,0,0.7
68,0.4944,0.2,0.8
69,0.3098,0,0.6
70,0.4868,0.1,0.9
71,0.2928,0.1,0.6
72,0.0991999999999999,0,0.3
73,0.4976,0.2,0.9
74,0.4798,0.2,0.8
75,0,0,0
76,0.304,0,0.6
77,0.196,0,0.5
78,0.303,0.1,0.6
79,0.3012,0,0.6
80,0.209,0,0.5
81,0.0991999999999999,0,0.3
82,0.1036,0,0.3
83,0.4046,0,0.8
84,0.2062,0,0.5
85,0.0967999999999999,0,0.3
