Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.8982,0.6,1.2
2,0.3098,0,0.6
3,0.6068,0.2,1.1
4,0.7982,0.4,1.1
5,0.302,0,0.8
6,0.6998,0.1,1.4
7,0.5116,0.2,0.8
8,0.7044,0.2,1.2
9,1.0028,0.5,1.6
10,0.3894,0.1,0.7
11,0.8018,0.3,1.4
12,0.3034,0.1,0.6
13,0.2076,0,0.5
14,0.5008,0.2,0.8
15,0.8236,0.3,1.4
16,0.1936,0,0.6
17,0.4048,0.1,0.8
18,0.6792,0.3,1.1
19,0.6046,0.2,1.1
20,0.7018,0.3,1.1
21,0.7844,0.2,1.5
22,1.1044,0.7,1.5
23,0.671,0.1,1.3
24,0.2948,0,0.8
25,0.6006,0.2,1
26,0.6006,0.2,1
27,0.7938,0.5,1
28,0.4054,0.1,0.7
29,0.6018,0.2,1
30,0.6088,0.1,1.1
31,0.9204,0.4,1.5
32,0.4118,0.1,0.8
33,0.3818,0,0.8
34,0.5024,0.1,1
35,0.698,0.3,1.1
36,0.4066,0.1,0.7
37,0.6758,0.2,1.2
38,0.6992,0.3,1.1
39,0.7914,0.3,1.3
40,0.8112,0.3,1.5
41,0.7148,0.3,1.2
42,0.512,0.2,0.8
43,0.8088,0.2,1.7
44,0.484,0,1
45,0.3064,0.1,0.6
46,0.619,0.3,1
47,0.4954,0.1,1.1
48,0.5038,0.2,0.9
49,0.499,0.2,0.8
50,0.7264,0.2,1.5
51,0.7228,0.3,1.2
52,0.6074,0.2,1.1
53,0.7112,0.3,1.1
54,0.394,0,0.8
55,0.7152,0.3,1.2
56,0.3908,0.1,0.7
57,0.4764,0.1,0.9
58,0.704,0.3,1.1
59,0.8036,0.4,1.3
60,0.6924,0.3,1.1
61,0.2922,0.1,0.6
62,0.7284,0.2,1.4
63,0.6864,0.3,1.1
64,1.1908,0.7,1.7
65,0.8962,0.4,1.5
66,0.7154,0.2,1.3
67,0.596,0.2,1
68,0.4936,0.1,0.9
69,0.4038,0,0.8
70,0.799,0.4,1.3
71,1.2104,0.7,1.8
72,0.8952,0.2,1.6
73,0.693,0.3,1.1
74,0.8022,0.4,1.3
75,0.4118,0.1,0.7
76,0.7216,0.2,1.3
77,0.4934,0.2,0.8
78,0.6018,0.3,0.9
79,0.403,0.1,0.7
80,1.3014,0.9,1.7
81,0.9216,0.4,1.4
82,0.4946,0.2,0.8
83,0.4108,0.1,0.7
84,0.502,0.2,0.8
85,0.5046,0.2,0.8
