Week,Mean,LowerBound,UpperBound
0,0,0,0
1,261.8244,255.1,268.4
2,279.9476,273.8,286.5
3,260.7158,252.4,267.5
4,266.6576,259.3,275.5
5,130.5638,123.9,136.1
6,132.053,125.4,138.3
7,127.418,123.1,132.2
8,128.7422,124.7,133.1
9,127.584,118.9,134.8
10,122.3208,115.9,129.1
11,125.7084,119.5,131.5
12,133.1168,128,138.1
13,120.5904,113.7,127.1
14,122.0592,116.5,127.4
15,129.144,121.6,137
16,128.8534,123.4,134.1
17,133.4004,126.2,142.4
18,123.4514,117.8,128.4
19,123.299,117.9,129.5
20,124.1956,116.8,132
21,128.2892,122.6,134.2
22,127.7476,119.8,135.4
23,120.1146,112.3,126.8
24,131.0648,125.8,136.6
25,128.5202,120.3,136.3
26,124.9864,116.7,134.2
27,121.9634,117.6,125.8
28,128.8226,121.4,135.8
29,120.2916,114.5,126.1
30,132.943,125.8,138.9
31,126.9316,119.6,133.9
32,126.1562,121.4,130.9
33,125.8158,120.8,130.3
34,125.1204,120.1,130.3
35,126.1668,119.6,132.6
36,126.6854,121.7,131.6
37,122.1184,114.6,130.8
38,128.311,122.9,134.3
39,127.4412,121.9,132.5
40,123.5148,116.9,130
41,124.4556,119.2,129.4
42,130.0122,122.2,136.3
43,128.0004,124.5,131.8
44,127.547,121.3,133.9
45,126.5314,116.6,134.9
46,126.1582,121.2,131
47,126.2048,123.7,128.5
48,121.3476,114.7,127.9
49,123.0872,116.5,129.1
50,125.1556,118.9,130.8
51,126.7578,121.8,131.1
52,121.5632,113.3,130.7
53,123.0504,118.5,127.8
54,121.0256,116.5,125.3
55,123.3042,116.7,129.7
56,124.1598,118.3,130.6
57,116.7186,111.4,122.4
58,125.5618,120.1,130.7
59,120.2094,115.5,126.1
60,122.7018,114.9,130.7
61,125.5934,122,128.8
62,120.0172,113.7,127
63,123.2802,114.3,132.7
64,117.455,110.1,126.1
65,120.1092,114.7,125.3
66,119.926,113.3,127.8
67,118.1468,109.5,125.6
68,122.4648,117,128.2
69,119.3014,113.3,125.3
70,118.8566,111.8,124.9
71,116.3776,108.6,124
72,124.689,119.1,130.8
73,121.247,116.8,125.3
74,120.9194,112.3,128.9
75,126.2176,121.3,130.6
76,126.4444,122.3,130.3
77,116.2744,110.9,122.3
78,120.595,113.5,128.3
79,121.0526,116.1,125.8
80,119.4354,112,126.2
81,120.8314,115.9,126.2
82,113.1394,108.6,117.7
83,120.2978,115,126.4
84,115.369,107.2,123.8
85,122.2204,117,127.2
