Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.6918,1.4,1.9
2,0.923,0.5,1.3
3,0.788,0.4,1.2
4,0.6824,0.1,1.3
5,0.464,0,1
6,1.2828,0.6,2
7,1.0596,0.2,2.2
8,0.9914,0.3,1.7
9,1.5112,0.8,2.2
10,0.8014,0.3,1.3
11,0.3068,0,0.7
12,0.6012,0,1.5
13,1.01,0.4,1.6
14,1.2156,0.6,2
15,1.1016,0.5,1.7
16,1.2274,0.6,2.1
17,1.2374,0.7,1.9
18,0.7284,0.1,1.7
19,0.7096,0,1.5
20,0.308,0.1,0.6
21,1.1172,0.2,2.4
22,1.0186,0.5,1.6
23,1.6258,0.9,2.4
24,0.8872,0.3,1.5
25,1.6936,0.7,3
26,0.5078,0.1,1
27,0.8916,0.3,1.5
28,0.6888,0.2,1.2
29,1.1944,0.6,1.7
30,1.0914,0.5,1.7
31,1.1772,0.2,2.6
32,1.1934,0.5,2
33,2.665,1.8,3.6
34,1.478,0.8,2.1
35,1.4836,0.8,2.2
36,0.987,0.4,1.8
37,0.7784,0.3,1.2
38,0.6818,0.2,1.3
39,0.5898,0.1,1.2
40,1.0786,0.3,2.3
41,0.4046,0,0.9
42,0.6846,0.2,1.4
43,0.1896,0,0.6
44,0.2844,0,0.9
45,0.105,0,0.3
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0.1054,0,0.3
52,0.2884,0,0.6
53,0.2986,0,0.6
54,0.0991999999999999,0,0.3
55,0.4142,0,1
56,0.7012,0.3,1.1
57,0.2086,0,0.5
58,1.3744,0.6,2.3
59,1.1136,0.6,1.7
60,0.5972,0.1,1.2
61,0.9002,0.5,1.3
62,1.1206,0.4,2.1
63,0.2086,0,0.5
64,0.4058,0,0.9
65,0.5912,0,1.5
66,0.6818,0,1.5
67,0.4118,0,1
68,0.8212,0.3,1.6
69,0.6066,0.2,1
70,0.4796,0.1,0.9
71,0.9842,0.3,1.9
72,0.3806,0.1,0.6
73,0.2996,0,0.6
74,0.584,0.1,1.2
75,0.1896,0,0.6
76,0.1984,0,0.5
77,0.2888,0,0.7
78,0,0,0
79,0,0,0
80,0,0,0
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
