Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.7938,1.5,2
2,0.41,0.1,0.9
3,0.5152,0.2,0.9
4,0.1936,0,0.5
5,0.2972,0,0.6
6,0.3078,0,0.6
7,0,0,0
8,0,0,0
9,0.2004,0,0.5
10,0.2018,0,0.5
11,0.2104,0,0.5
12,0.0989999999999999,0,0.3
13,0.1938,0,0.4
14,0.2926,0,0.6
15,0.496,0,1.1
16,0.31,0,0.7
17,0.8042,0.2,1.5
18,0.2884,0,0.7
19,0.1036,0,0.3
20,0.0899999999999999,0,0.3
21,0.3668,0,1
22,0.2062,0,0.5
23,0.1036,0,0.3
24,0.1974,0,0.5
25,0.5098,0.2,0.8
26,0.1984,0,0.5
27,0.1974,0,0.5
28,0.4992,0.2,0.8
29,0.1982,0,0.5
30,0.2042,0,0.5
31,0.388,0,1
32,0.5216,0.2,0.9
33,0.5194,0.1,1.2
34,0.6828,0,1.4
35,0.6852,0.2,1.2
36,0.394,0,0.8
37,0.2826,0,0.7
38,0.1954,0,0.4
39,0.2882,0,0.6
40,0.0899999999999999,0,0.3
41,0.0989999999999999,0,0.3
42,0.2016,0,0.5
43,0.3066,0.1,0.6
44,0.0989999999999999,0,0.3
45,0,0,0
46,0,0,0
47,0.0947999999999999,0,0.3
48,0.1974,0,0.5
49,0.0967999999999999,0,0.3
50,0,0,0
51,0.1026,0,0.3
52,0.0899999999999999,0,0.3
53,0.2922,0,0.7
54,0,0,0
55,0.27,0,0.9
56,0.2944,0,0.6
57,0,0,0
58,0.2026,0,0.5
59,0.1036,0,0.3
60,0.4026,0.1,0.9
61,0.3098,0,0.6
62,0.4976,0.1,1
63,0.6174,0.2,1
64,0.2974,0,0.6
65,0.2016,0,0.5
66,0.5036,0.1,1
67,0.602,0.1,1.1
68,0.1896,0,0.6
69,0.609,0.2,1.1
70,0.6048,0,1.3
71,0.5056,0,1
72,0.3076,0,0.6
73,0.0899999999999999,0,0.3
74,0.288,0,0.8
75,0.2972,0,0.8
76,0.0989999999999999,0,0.3
77,0,0,0
78,0,0,0
79,0.2026,0,0.5
80,0,0,0
81,0.0989999999999999,0,0.3
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
