Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.9172,0.3,1.6
2,1.4268,0.8,2.2
3,0.598,0.2,1
4,0.623,0,1.7
5,1.6348,0,4.3
6,1.3412,0.1,3.6
7,2.0448,0.6,4.6
8,1.9368,0.5,4.3
9,1.955,0.3,4.5
10,1.2216,0.4,2.5
11,1.6128,0.4,3.4
12,2.3124,0.9,4.4
13,2.677,1.2,5
14,2.5934,1.3,4.3
15,2.7572,1.4,4.6
16,2.0164,0.8,3.6
17,2.2956,0.8,4.3
18,3.1142,1.3,5.4
19,2.6224,0.4,5.5
20,4.1206,2,6.6
21,3.6066,2.1,5.4
22,4.36,2.6,6.6
23,3.4768,1.5,6.8
24,4.9,2.5,8
25,4.4036,1.9,7.5
26,4.6348,1.6,9.1
27,4.299,1.7,8.1
28,4.634,2.4,7.8
29,3.1964,1.8,4.8
30,4.0878,2.1,6.8
31,4.542,2.5,6.8
32,4.6934,2.8,6.9
33,4.3552,2.5,6.3
34,2.9868,1.5,4.9
35,2.9076,1.5,4.6
36,3.3932,2,5
37,2.7162,1.3,4
38,2.907,1.7,4.4
39,2.0882,0.7,4.1
40,1.73,0.9,2.7
41,1.8278,0.6,3.7
42,1.7398,0.5,3.3
43,1.4394,0.2,3.2
44,1.394,0.3,2.7
45,1.3086,0.2,2.6
46,1.8334,0.7,3.3
47,2.5002,1.1,4
48,0.9128,0.2,1.8
49,1.8354,0.3,4.1
50,1.3244,0.2,3.3
51,1.9338,0.5,4
52,1.2998,0.4,2.3
53,1.5062,0.4,2.9
54,2.2578,0.7,4
55,1.2546,0.6,1.9
56,1.1892,0.4,2.1
57,2.5992,1.3,3.9
58,1.8962,0.7,3.1
59,1.9806,1.1,2.9
60,3.1938,1.6,5.3
61,3.8606,2.2,5.8
62,4.3908,2.3,6.4
63,2.9788,1.6,4.4
64,1.4696,0.7,2.3
65,2.7926,1.6,4
66,2.1708,0.6,4
67,2.489,0.9,4.3
68,1.9154,0.9,3
69,1.8978,0.6,3.4
70,2.1146,0.8,3.7
71,1.7136,0.7,2.9
72,1.2908,0.2,2.7
73,1.6878,0.5,3
74,1.1002,0.3,2.1
75,0.7164,0,2
76,0.515,0,1.2
77,0.2072,0,0.6
78,0.4144,0,1.2
79,0.3108,0,0.9
80,0.1036,0,0.3
81,0.3108,0,0.9
82,0,0,0
83,0.1036,0,0.3
84,0.1036,0,0.3
85,0.1036,0,0.3
