Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.7974,1.5,2
2,0.9122,0.2,1.8
3,0.7202,0.3,1.2
4,0.6998,0.1,1.4
5,0.9306,0,2.2
6,1.134,0.1,3
7,1.6338,0.2,4.1
8,1.5302,0.6,3.1
9,1.6424,0.2,4.1
10,1.9344,0.3,4.5
11,1.2304,0.2,2.8
12,1.8266,0.6,3.5
13,2.1112,0.8,4.3
14,2.093,1,3.6
15,2.1178,1.4,3.3
16,2.2046,0.9,4.1
17,2.7328,1.5,4.3
18,2.1788,0.9,3.9
19,2.3188,0.9,4.2
20,2.6168,0.7,5.3
21,3.328,1.4,5.6
22,2.7166,1.9,3.5
23,4.989,2.6,8.2
24,3.0874,1.2,5.9
25,4.1792,2.5,6.5
26,4.0998,1.7,7.2
27,3.9312,0.9,8
28,4.2028,2.4,7.1
29,4.7858,2.8,8.1
30,3.3578,1.8,5.2
31,3.7976,1.8,6.2
32,4.3632,2.3,6.8
33,4.0826,2.4,6.1
34,3.7024,2,5.6
35,3.79,2.2,5.4
36,2.5086,1.5,3.9
37,2.6074,1.5,3.8
38,3.1088,1.8,4.5
39,2.504,1.2,4.2
40,1.9176,0.9,3.3
41,2.0044,1.1,3.1
42,1.9142,0.8,3.6
43,1.4306,0.4,2.7
44,1.1244,0.2,2.4
45,1.504,0.4,2.8
46,0.906,0,2
47,1.6144,0.7,2.7
48,2.139,0.8,3.7
49,1.3052,0.4,2.4
50,1.6282,0,3.9
51,1.0092,0.2,2.1
52,1.5418,0.2,3.6
53,1.5138,0.4,3
54,1.7864,0.5,3.3
55,1.8678,0.8,3.1
56,1.185,0.5,2
57,1.4018,0.6,2.3
58,1.865,0.9,3
59,2.0044,0.8,3.3
60,2.0952,1.1,3.2
61,2.4904,1.2,4.1
62,3.769,2.2,5.5
63,3.08,1.4,5.1
64,3.1046,1.6,4.8
65,2.1602,0.7,3.7
66,2.083,1.1,3.1
67,2.0106,0.6,3.6
68,2.5896,1.1,4.1
69,1.8992,0.7,3.4
70,1.7824,0.7,3.3
71,1.8112,0.7,3.1
72,1.6242,0.5,3.1
73,1.188,0.3,2.1
74,1.6776,0.5,3.1
75,0.905,0,2.1
76,0.7172,0.1,1.6
77,0.9128,0,2.1
78,0.3098,0,0.8
79,0.2072,0,0.6
80,0.3108,0,0.9
81,0.2072,0,0.6
82,0.2072,0,0.6
83,0.2072,0,0.6
84,0.1036,0,0.3
85,0.2072,0,0.6
