Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.51,0.2,0.8
2,0.7138,0,1.4
3,0.8794,0.5,1.3
4,0.4922,0.2,0.8
5,0.7096,0.1,1.4
6,0.9184,0.4,1.6
7,0.5038,0.1,1
8,0.7952,0.2,1.6
9,0.5012,0.1,0.9
10,0.6908,0.3,1.1
11,0.3136,0,0.7
12,0.208,0,0.5
13,0.5904,0.2,1.1
14,0.6112,0.2,1
15,0.5956,0.2,1
16,0.492,0.2,0.8
17,0.5878,0,1.2
18,0.413,0.1,0.7
19,0.693,0.4,1
20,1.1762,0.5,2
21,1.107,0.7,1.6
22,0.486,0.2,0.8
23,0.4042,0,0.8
24,0.4936,0.1,0.9
25,0.792,0.2,1.5
26,0.4988,0.2,0.8
27,0.608,0,1.2
28,0.6034,0.1,1.1
29,0.7138,0.2,1.2
30,0.4104,0,0.9
31,0.6184,0,1.4
32,0.5734,0.2,1
33,0.5898,0.1,1.1
34,0.509,0.1,1
35,0.5092,0.1,1
36,0.6938,0.3,1.1
37,1.0012,0.4,1.7
38,0.8872,0.4,1.5
39,0.5938,0.1,1
40,0.9104,0.4,1.5
41,0.7128,0.3,1.1
42,0.802,0.2,1.5
43,0.7198,0.1,1.7
44,0.3954,0.1,0.7
45,0.5998,0.2,1
46,0.7234,0.2,1.3
47,0.2994,0,0.6
48,0.815,0.3,1.5
49,0.4128,0.1,0.8
50,0.4088,0.1,0.7
51,1.13,0.5,1.8
52,0.7032,0.3,1.1
53,0.6018,0.2,1
54,0.307,0,0.6
55,0.5738,0,1.3
56,0.9648,0.4,1.6
57,0.7288,0.3,1.2
58,0.4968,0.2,0.8
59,0.706,0.2,1.2
60,0.404,0.1,0.7
61,0.6966,0.3,1.1
62,0.7142,0.4,1
63,1.076,0.6,1.7
64,0.8896,0.4,1.3
65,0.6104,0.2,1
66,0.7058,0.3,1.2
67,0.8214,0.4,1.4
68,0.7964,0.3,1.4
69,0.5902,0.2,1.1
70,1.1044,0.7,1.6
71,0.9952,0.3,1.8
72,0.9028,0.3,1.6
73,0.6996,0.3,1.2
74,0.3126,0,0.7
75,0.9068,0.4,1.4
76,0.5012,0.2,0.8
77,0.6014,0.2,1.1
78,0.404,0.1,0.7
79,0.901,0.5,1.3
80,1.1284,0.4,2
81,0.5114,0.1,0.9
82,0.4906,0.2,0.8
83,0.2026,0,0.5
84,0.6986,0.3,1.1
85,0.4166,0.2,0.7
