Week,Mean,LowerBound,UpperBound
0,0,0,0
1,94.476,89.7,99.1
2,93.1888,85,100.4
3,87.977,81,93.6
4,94.5898,87.9,99.3
5,94.3468,89.3,98.8
6,96.9504,92.2,101.9
7,92.8754,89.6,96.3
8,92.9018,88.7,97
9,92.974,87.4,97.4
10,91.3998,84.6,98
11,91.2702,85.3,96.7
12,96.6712,89.5,105.1
13,97.9396,94.5,101.2
14,93.6148,87,100.7
15,92.6176,85.8,98.4
16,93.8318,86.8,101.8
17,96.406,91.3,101.2
18,90.171,85.3,94.6
19,90.8788,83.7,98.6
20,94.6966,89.3,99.8
21,87.7628,81,94.2
22,94.638,89.6,100
23,98.103,92.7,103.1
24,93.587,89.9,97.2
25,96.167,87.9,104.6
26,89.7732,86.1,94.3
27,90.501,85.3,95.7
28,88.1374,83.5,93.1
29,87.0428,82,91.5
30,100.1736,93.5,105.9
31,95.4318,86,103.9
32,90.676,87.7,94.1
33,96.005,92.3,99.7
34,93.0428,89.4,96.9
35,96.4264,89.4,103.1
36,95.8424,90.1,101.5
37,96.8834,91.5,102.3
38,86.3068,81.7,91.5
39,94.429,86.9,100.7
40,98.5788,92.5,104.6
41,101.371,95.2,107.5
42,95.3886,92.2,98.1
43,89.8548,85.6,95.1
44,91.5372,86.7,95.8
45,87.6852,81.3,94.1
46,98.7514,94.5,103.2
47,89.0224,83.8,95.2
48,92.7122,87.2,98.5
49,89.1794,83.5,95.1
50,88.1896,85.4,91.4
51,88.3464,83.3,93.4
52,90.1622,83.8,98.6
53,90.841,84.6,95.8
54,94.3016,90.4,98.2
55,91.2934,85.2,97.5
56,86.8448,80.5,93.7
57,94.248,89.8,98.3
58,92.706,86,99.3
59,87.9974,80.8,94.8
60,92.4846,85.6,98.5
61,88.8608,83.2,93.8
62,88.974,83.2,94.6
63,91.394,85.9,96.6
64,92.1372,85.1,98.6
65,95.1542,89.1,101.1
66,87.5216,82.5,93
67,88.0856,83.1,92.8
68,92.0148,86.7,96
69,89.5994,82.2,95.8
70,86.9878,79.6,95.2
71,92.7354,89.1,95.7
72,92.6626,84.8,99.6
73,90.9704,84.4,97.5
74,83.9152,79,88.4
75,88.3334,83.8,93
76,86.9274,82,91.2
77,89.4626,83.6,95.3
78,93.92,91.2,96.9
79,90.6608,84.6,96.9
80,95.2418,87.9,102.9
81,84.788,79.8,89.5
82,90.2084,82.5,98.3
83,86.1258,81.4,91.5
84,87.2738,83.3,91.2
85,92.2102,88.5,96.8
