Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.8016,0.5,1
2,0.1036,0,0.3
3,0,0,0
4,0.1938,0,0.4
5,0.3804,0,1
6,0.5976,0.1,1.2
7,0.6842,0.2,1.3
8,0.9886,0.3,1.8
9,0.9984,0.3,1.9
10,0.6882,0.1,1.5
11,1.0868,0.1,2.3
12,0.574,0,1.6
13,0.9962,0.3,2
14,0.499,0,1.1
15,0.4912,0,1.1
16,0.6092,0.2,1.1
17,1.6142,0.9,2.5
18,0.8928,0.4,1.5
19,0.2086,0,0.5
20,0.9128,0.5,1.4
21,1.212,0.5,2.1
22,1.7214,0.7,2.8
23,2.148,1.4,2.9
24,1.8124,1,2.5
25,2.0974,1.3,2.7
26,2.7542,1.6,4.1
27,2.5376,1.4,3.6
28,3.4362,1.8,5
29,1.8006,0.9,2.8
30,0.7982,0.4,1.2
31,1.5108,0.9,2.3
32,1.4798,0.9,2.1
33,2.292,1.5,3.1
34,1.4876,0.6,2.6
35,1.3246,0.8,1.9
36,1.6366,0.9,2.5
37,1.7204,0.5,3.1
38,1.0102,0.3,1.9
39,1.9864,1,3.1
40,2.2772,1.2,3.4
41,0.6214,0.1,1.2
42,1.5906,0.9,2.5
43,0.918,0.4,1.5
44,0.3014,0.1,0.6
45,0.3042,0,0.7
46,0.1916,0,0.5
47,0.0989999999999999,0,0.3
48,0.2016,0,0.5
49,0.2042,0,0.5
50,0.1958,0,0.5
51,0.3988,0,1
52,0.3,0,0.7
53,0.5096,0,1.2
54,0.208,0,0.5
55,0.5796,0.2,1
56,0.8804,0.3,1.5
57,0.482,0,1
58,1.0854,0.5,1.8
59,0.7886,0.3,1.3
60,1.4832,0.6,2.8
61,1.3062,0.5,2.2
62,1.284,0.5,2.1
63,2.1108,0.5,4.7
64,0.6892,0.1,1.4
65,2.0256,0.6,4.1
66,0.695,0.3,1.2
67,0.8022,0.2,1.5
68,1.0048,0.5,1.6
69,0.523,0.1,1
70,0.484,0.1,1
71,0.4012,0,0.9
72,0.4046,0.1,0.7
73,0.705,0.1,1.7
74,0.3068,0,0.7
75,0.3034,0,0.6
76,0.1984,0,0.5
77,0.1036,0,0.3
78,0.105,0,0.3
79,0.105,0,0.3
80,0.1036,0,0.3
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0.1036,0,0.3
