Week,Mean,LowerBound,UpperBound
0,0,0,0
1,274.1738,271.1,277.5
2,283.0784,272.5,294
3,258.801,253.6,264.6
4,264.3668,260.4,268.5
5,125.5608,117.8,135.2
6,127.1924,121.2,133.6
7,125.265,117.7,131.7
8,126.8586,123.2,131.2
9,124.3024,117.3,132.7
10,130.6682,125.8,135.2
11,127.7442,122.7,133.4
12,124.6992,119.4,130.7
13,130.9228,125.8,136.2
14,130.052,124,136
15,130.7,126,134.8
16,125.6206,118.7,131.6
17,123.562,116.7,130.8
18,123.1204,115.1,130.8
19,125.543,119.4,132.2
20,122.018,117.7,126.5
21,125.8424,121.3,130.4
22,124.4264,116.3,132.8
23,121.1576,115.5,127.3
24,121.6924,117.4,125.8
25,127.2914,123,131.8
26,121.3376,116.6,125.9
27,136.4462,131.3,142.3
28,122.6008,115.8,129.3
29,124.058,115.7,132
30,120.4744,113.9,127.3
31,129.5876,123.1,136.6
32,127.5546,117.7,137.9
33,120.437,116.1,125.4
34,120.1302,116.1,125.8
35,126.7746,122.6,131.1
36,126.9692,124.6,129.1
37,130.7394,122.5,138.3
38,124.2384,118.2,128.9
39,124.8486,120.1,129.2
40,125.6854,117.6,134.1
41,125.2364,119.1,131.1
42,124.1602,118.9,129.8
43,118.7756,109.8,127.4
44,126.9826,119.7,132.8
45,123.3238,116,130.6
46,127.9004,122.5,132.5
47,126.1118,116.4,136.7
48,124.9562,116.5,132.7
49,121.3536,117.5,125.8
50,125.839,116.1,134.1
51,126.659,120.5,133.1
52,124.5554,117,132.2
53,123.1094,116.3,130.5
54,126.1594,120.9,132.9
55,129.6294,123.3,136.3
56,131.3888,126.1,137.1
57,119.0032,116.6,121.4
58,129.4148,124.5,133.9
59,120.27,112.1,128.4
60,129.2638,123.4,135.4
61,125.3688,118.4,131.5
62,127.3616,119.9,136.2
63,119.5822,112.9,126.4
64,127.4622,122.2,132.9
65,123.9208,118.6,128.9
66,126.0958,117.2,134
67,119.1786,114,125.5
68,121.9292,112.7,130.3
69,121.0472,115.6,126.9
70,124.443,118.5,130.9
71,119.8302,114,125.9
72,124.0022,116.5,131.7
73,119.8636,114.2,125.5
74,115.8422,109.3,123.5
75,121.1242,114.4,127.8
76,124.033,118.2,130.2
77,122.0158,117.6,127.3
78,119.6846,109.4,131.2
79,122.2726,116.5,128.9
80,122.6336,117.9,127.1
81,121.8114,113.6,129.4
82,122.474,117.9,128
83,121.5084,117.6,125.9
84,120.9298,115.7,126.5
85,120.3782,116.2,125.3
