Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.0989999999999999,0,0.3
2,0.408,0.1,0.8
3,0.6016,0.2,1.1
4,0.9276,0.3,1.7
5,0.719,0,1.5
6,1.0094,0.4,1.8
7,1.4074,0.4,2.6
8,2.0148,1,3.2
9,2.9958,1.7,4.7
10,2.6822,1.2,4.1
11,3.7096,1.9,5.3
12,3.9424,2.1,5.6
13,4.2168,1.9,6.6
14,3.3402,2,4.7
15,3.798,2.5,5.2
16,4.475,2.2,7
17,4.6216,2.5,6.9
18,3.2852,1.5,5.4
19,3.4258,1.6,5.4
20,3.4344,1.5,5.7
21,2.7334,1.3,4.2
22,3.0564,1.4,4.9
23,3.2482,2,4.7
24,5.015,2.5,7.9
25,4.1616,2.8,5.5
26,3.0522,1.9,4.4
27,3.5332,2.6,4.4
28,6.1314,3.9,8.8
29,5.4086,3.4,7.3
30,5.487,3.5,7.5
31,4.9186,2.9,7.2
32,6.4638,4,9.1
33,6.739,4.6,9.1
34,7.2516,5.2,9.4
35,7.8414,5.2,10.6
36,6.612,4.5,8.8
37,4.4802,2.5,6.7
38,3.9026,2.9,5
39,4.888,2.5,7.6
40,5.1326,3.3,7.4
41,5.041,3.9,6.3
42,2.3452,1.6,3.2
43,2.6306,1.2,4.1
44,3.7802,1.6,5.8
45,3.0576,1.9,4.4
46,3.2866,1.5,5.3
47,4.5822,2.5,7
48,2.5376,1.4,3.8
49,2.133,0.9,3.6
50,2.6524,1.1,4.6
51,3.171,1.2,5.9
52,2.2602,0.7,4.2
53,3.0764,0.9,5.6
54,2.662,0.6,5.1
55,2.969,1,5
56,3.649,1.7,6
57,3.4296,1.4,5.9
58,3.3628,1.4,5.6
59,4.0282,0.8,8.2
60,2.2566,0.7,4.3
61,1.1976,0.4,2.1
62,1.396,0.6,2.5
63,1.1116,0.4,1.8
64,2.2238,0.8,4
65,1.7522,0.4,3.6
66,2.7574,1,4.7
67,2.1312,0.6,3.6
68,3.0876,0.5,6
69,1.9566,0.5,3.6
70,2.6428,0.7,4.5
71,2.5798,0.7,4.5
72,2.981,1.1,5.3
73,1.7432,0.7,2.9
74,2.7862,1.4,4.3
75,2.7966,0.8,5.2
76,1.2536,0.5,2.1
77,2.2984,0.6,4.2
78,2.1858,0.6,4.1
79,2.0878,0.6,3.8
80,2.7138,0.7,4.5
81,1.3602,0.2,2.7
82,1.2576,0.2,2.6
83,1.5706,0.3,3.1
84,1.1492,0.3,2.4
85,0.5262,0,1.2
