Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.198,0.7,1.8
2,2.079,1.3,3.1
3,1.2002,0.7,1.7
4,1.2048,0.6,1.9
5,0.491,0.1,0.9
6,0.5192,0.2,0.9
7,0.8178,0.3,1.3
8,0.5104,0.1,0.9
9,0.0991999999999999,0,0.3
10,0,0,0
11,0,0,0
12,0,0,0
13,0.1054,0,0.3
14,0.208,0,0.5
15,0.1036,0,0.3
16,0.105,0,0.3
17,0.2086,0,0.5
18,0,0,0
19,0,0,0
20,0.2026,0,0.5
21,0.2086,0,0.5
22,1.0964,0.5,1.7
23,2.2306,1.3,3.4
24,0.8154,0.3,1.4
25,2.4238,1.4,3.5
26,1.5924,0.7,2.5
27,1.1952,0.4,2
28,0.8162,0.2,1.5
29,0.505,0.2,0.8
30,0,0,0
31,0.404,0,0.8
32,0.5158,0,1.3
33,0.2962,0.1,0.6
34,0.4916,0.1,0.9
35,0.2986,0,0.6
36,1.2708,0.4,2.3
37,1.4156,0.6,2.4
38,0.8114,0.2,1.5
39,0.5142,0.2,0.8
40,0.6232,0,1.4
41,0.712,0.1,1.5
42,0.5006,0.2,0.8
43,1.0996,0.3,1.9
44,0.705,0.1,1.4
45,0.6828,0.2,1.3
46,1.6028,0.9,2.3
47,1.408,0.5,2.4
48,1.3788,0.7,2
49,0.6094,0.1,1.1
50,0.8848,0.2,1.7
51,0.9184,0.2,2.1
52,1.1242,0.3,2.1
53,0.7294,0.1,1.5
54,0.7172,0.1,1.6
55,1.2888,0.6,2.1
56,1.399,0.6,2.4
57,1.0158,0.4,1.8
58,1.2894,0.8,1.8
59,1.1818,0.5,1.9
60,0.6008,0.2,1
61,1.0638,0.4,1.7
62,1.2122,0.6,1.8
63,1.3864,0.7,2
64,0.6802,0.2,1.3
65,0.6158,0.1,1.2
66,1.6086,1,2.2
67,1.6012,0.8,2.5
68,1.6274,1,2.2
69,1.5644,0.7,2.4
70,0.8526,0.2,1.6
71,1.8468,0.9,2.8
72,1.0442,0.4,2
73,0.7718,0.2,1.4
74,0.285,0,0.7
75,0.5598,0,1.4
76,0.36,0,1.2
77,0,0,0
78,0.27,0,0.9
79,0.36,0,1.2
80,0.0899999999999999,0,0.3
81,0.18,0,0.6
82,0.0899999999999999,0,0.3
83,0.18,0,0.6
84,0.0899999999999999,0,0.3
85,0.18,0,0.6
