Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.4992,0.1,1
2,0.696,0.3,1.1
3,0.4952,0.2,0.8
4,0.611,0.2,1
5,0.2906,0,0.6
6,0.208,0,0.5
7,0.2022,0,0.5
8,0.3,0,0.7
9,0.0991999999999999,0,0.3
10,0,0,0
11,0,0,0
12,0,0,0
13,0.1054,0,0.3
14,0.208,0,0.5
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0.0989999999999999,0,0.3
21,0,0,0
22,0.4968,0.2,0.8
23,1.1052,0.5,1.8
24,0.506,0.1,0.9
25,1.101,0.5,1.8
26,0.4978,0,1
27,0.8946,0.3,1.4
28,0.2108,0,0.6
29,0.3066,0.1,0.6
30,0,0,0
31,0.3072,0,0.6
32,0.2052,0,0.6
33,0,0,0
34,0.4016,0.1,0.7
35,0.2018,0,0.5
36,0.4974,0.1,0.9
37,0.7018,0.1,1.3
38,0.4016,0,0.8
39,0.4106,0.1,0.7
40,0.3134,0,0.7
41,0.4062,0,1
42,0.1982,0,0.5
43,0.4054,0,0.9
44,0.301,0,0.6
45,0.39,0,1
46,0.6126,0.2,1.1
47,1.1094,0.3,2
48,0.7806,0.2,1.4
49,0.2018,0,0.5
50,0.4908,0,1
51,0.6034,0.2,1.2
52,0.7056,0.2,1.2
53,0.3136,0,0.7
54,0.4186,0,1
55,0.3828,0.1,0.8
56,0.6132,0.2,1.1
57,0.2076,0,0.5
58,0.691,0.3,1.1
59,0.2884,0,0.7
60,0.105,0,0.3
61,0.669,0.2,1.2
62,0.5846,0.2,1.1
63,0.5964,0.2,1
64,0.0899999999999999,0,0.3
65,0.5104,0.1,1.1
66,0.6014,0.3,0.9
67,0.6136,0.2,1.2
68,0.9038,0.4,1.4
69,1.1768,0.5,1.8
70,0.4742,0.1,0.9
71,0.9642,0.4,1.6
72,0.57,0.2,1
73,0.2072,0,0.6
74,0,0,0
75,0.2898,0,0.6
76,0.18,0,0.6
77,0,0,0
78,0.18,0,0.6
79,0.27,0,0.9
80,0.0899999999999999,0,0.3
81,0.0899999999999999,0,0.3
82,0,0,0
83,0.0899999999999999,0,0.3
84,0,0,0
85,0.18,0,0.6
