Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.7,0.1,1.5
2,0.0989999999999999,0,0.3
3,0.5802,0.2,1
4,0.7652,0,1.6
5,2.2842,1.2,3.4
6,1.6726,0.6,3
7,2.6626,1.2,4.7
8,2.268,0.6,4.6
9,1.7458,0.2,3.8
10,1.0738,0.1,2.6
11,1.379,0.3,2.9
12,2.483,0.8,4.4
13,2.6848,1.6,3.9
14,0.5026,0,1.1
15,1.9968,1,3.3
16,2.4164,1.4,3.4
17,1.2088,0.5,1.9
18,0.8146,0.3,1.4
19,2.3524,1.2,3.6
20,3.962,2.1,6
21,3.53,2,4.8
22,3.934,2.6,5.1
23,4.811,3.1,6.4
24,3.502,1.9,4.9
25,5.7574,4.3,7.3
26,6.1164,4.2,8.6
27,7.0464,4.9,8.9
28,2.0612,1,3.2
29,1.5976,0.6,2.9
30,4.059,2.4,6.1
31,1.2832,0.8,1.7
32,5.457,3.8,6.9
33,3.992,2.6,5.5
34,3.8222,2.4,5.6
35,4.7364,2.5,6.9
36,2.0188,0.8,3.2
37,4.4272,2.8,6.2
38,2.8948,1.3,4.7
39,3.289,2.2,4.8
40,2.932,2,4
41,3.1146,2.1,4.2
42,0.9092,0.4,1.4
43,0.5112,0.2,0.8
44,1.0138,0.5,1.5
45,0.4038,0.1,0.7
46,0.0989999999999999,0,0.3
47,0.401,0,0.8
48,0.6064,0,1.3
49,0.4032,0,1
50,1.0058,0.2,2
51,0.3968,0,0.9
52,0.5972,0,1.4
53,0.1998,0,0.4
54,1.5852,0.8,2.5
55,2.5766,1.5,3.6
56,0.3064,0,0.8
57,2.8556,1.7,3.9
58,2.5188,1.1,4.6
59,2.185,1.2,3.6
60,2.5988,1.3,4.4
61,3.3112,1.9,5
62,2.5874,1.3,4.5
63,2.2698,0.7,4.5
64,3.2284,1.5,5.8
65,2.481,1.5,3.7
66,0.9092,0.5,1.5
67,2.8188,1.7,4.4
68,1.2878,0.6,2.1
69,0.5992,0.1,1.1
70,1.2258,0.3,2.5
71,0.4118,0,1
72,0.7166,0.2,1.4
73,0.799,0.2,1.6
74,0.5126,0,1.2
75,0,0,0
76,0.3034,0,0.6
77,0.21,0,0.6
78,0,0,0
79,0.1036,0,0.3
80,0.1036,0,0.3
81,0,0,0
82,0,0,0
83,0.1036,0,0.3
84,0.1036,0,0.3
85,0,0,0
