Week,Mean,LowerBound,UpperBound
0,0,0,0
1,2.0042,1.7,2.3
2,1.4472,0.7,2.2
3,0.9212,0.3,1.6
4,1.7022,0.8,2.8
5,1.0902,0.5,1.9
6,1.8968,1.2,2.7
7,2.0434,1.1,3.1
8,2.251,1,3.6
9,3.1566,1.4,5.1
10,2.6638,1.1,4.3
11,3.5878,1.3,6.5
12,3.4836,1.3,6.1
13,3.2704,1.4,5.4
14,3.0646,1.3,5
15,4.153,1.8,6.7
16,3.7048,1.4,6.1
17,4.3228,1.8,7.5
18,5.1906,2.5,8.2
19,4.7066,1.8,8
20,5.496,2.5,9.1
21,5.9308,2.4,11
22,5.2612,2.2,9.4
23,5.7614,3,9.2
24,5.9734,3.3,9.1
25,6.6104,3.4,11
26,6.7742,3.5,11.3
27,9.4504,6.5,13.3
28,9.6734,6.3,14.8
29,9.7322,6.7,13.4
30,9.6452,6.3,14.4
31,11.4142,6.8,16.8
32,10.689,7.2,15.3
33,9.3996,6.7,12.3
34,10.056,6.4,14.9
35,10.0754,6.3,14.2
36,9.4452,6,13.2
37,10.5242,7.4,13.3
38,9.1424,6.6,11.8
39,9.2212,6.2,12.5
40,11.282,8.9,13.8
41,10.8984,7.8,14.5
42,11.508,8.6,14.6
43,9.1328,5.8,12.6
44,10.1954,6.7,14.2
45,9.0046,6.1,11.8
46,10.8552,7.3,15.4
47,8.2576,4.9,11.7
48,8.9438,5.4,12.7
49,9.1884,5.9,12.8
50,6.4494,3.5,9.9
51,9.9894,5.6,15.1
52,7.7658,4.4,12.3
53,8.301,5.2,11.7
54,8.4574,5.8,11.8
55,7.8676,5.6,10.1
56,9.2242,5.2,13.4
57,9.0474,5.5,12.7
58,10.3618,7,13.8
59,10.2984,6.4,15.2
60,8.6932,5.7,11.3
61,9.3848,5.4,12.8
62,9.7956,7,12.4
63,10.2676,6.9,13.6
64,9.8002,6.4,12.6
65,9.5622,6,12.6
66,10.8936,7.2,14.4
67,10.2704,5.7,15.1
68,10.1848,5.9,14.5
69,8.895,4.9,12.8
70,9.181,4.7,15.3
71,7.7658,4.9,10.8
72,8.8682,5.4,12.7
73,7.9072,5.2,11.1
74,8.5496,5.1,12.1
75,7.9106,4.8,11.1
76,6.9192,4.1,9.8
77,8.8706,4.5,13.6
78,6.2596,3.8,9
79,6.3244,3.2,9.8
80,4.3818,2,6.9
81,4.477,2.7,6.3
82,4.5578,1.8,7.5
83,5.2354,2.5,8
84,4.7046,1.5,8.6
85,4.329,1.4,7.5
