Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0.6818,0.2,1.3
2,0.3966,0.1,0.7
3,0.5116,0.1,0.9
4,0,0,0
5,0.6982,0.2,1.2
6,0.208,0,0.5
7,0.0947999999999999,0,0.3
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0.2108,0,0.6
13,0.1026,0,0.3
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0.3034,0,0.7
21,0.301,0,0.6
22,1.4992,0.7,2.6
23,0.605,0.2,1
24,1.0884,0.4,2.1
25,0.8174,0.3,1.5
26,0.7946,0.3,1.3
27,0.1054,0,0.3
28,0.208,0,0.5
29,0,0,0
30,0,0,0
31,0.302,0,0.8
32,0.3116,0.1,0.6
33,0.1926,0,0.5
34,0.4098,0.1,0.9
35,0.483,0.1,0.9
36,0.392,0,0.8
37,0.7132,0.2,1.3
38,0.1036,0,0.3
39,0.6042,0,1.3
40,0.5084,0.1,0.9
41,0.3096,0.1,0.6
42,0.2046,0,0.4
43,0.3068,0,0.7
44,0.3904,0,0.8
45,0.5058,0.1,0.9
46,1.7182,0.7,2.8
47,0.4636,0,1.3
48,0.4172,0.1,0.8
49,0.1936,0,0.5
50,0.6968,0.2,1.2
51,0.6108,0.1,1.1
52,0.21,0,0.6
53,0.4186,0,1
54,0.6732,0.2,1.3
55,0.3078,0,0.6
56,0.3048,0,0.7
57,0.7908,0.2,1.6
58,0.4926,0.1,0.9
59,0.4012,0.1,0.7
60,0.5766,0,1.2
61,0.7716,0.3,1.3
62,0.2928,0,0.6
63,0.1054,0,0.3
64,0.4978,0.1,0.9
65,0.7218,0.3,1.2
66,0.8116,0.3,1.4
67,0.692,0.4,0.9
68,1.587,0.7,2.5
69,0.4832,0.2,0.8
70,0.7568,0,1.6
71,0.3716,0,0.8
72,0.302,0,0.8
73,0.0947999999999999,0,0.3
74,0.195,0,0.5
75,0.27,0,0.9
76,0,0,0
77,0.0899999999999999,0,0.3
78,0.36,0,1.2
79,0,0,0
80,0.0899999999999999,0,0.3
81,0,0,0
82,0.0899999999999999,0,0.3
83,0.0899999999999999,0,0.3
84,0.0899999999999999,0,0.3
85,0.0899999999999999,0,0.3
