Week,Mean,LowerBound,UpperBound
0,0,0,0
1,95.7622,92.1,99
2,96.1398,88.3,104
3,90.446,83.7,96.8
4,97.27,89.9,105.6
5,96.879,92.8,100.8
6,94.1702,88.2,99.5
7,99.0074,95.5,103.1
8,96.5866,89.5,105.6
9,92.4884,88.9,96.5
10,96.7226,94.3,99.6
11,100.109,95.2,105.9
12,94.1474,88.9,98.6
13,96.353,88.8,103.4
14,94.2776,89.3,100
15,97.1596,91.8,104
16,94.6038,87.5,101.6
17,89.5676,83.4,94.7
18,98.3218,92.3,104.3
19,90.6332,86.8,94.4
20,90.1696,86.9,92.9
21,88.6084,84.5,93.1
22,87.6022,80.2,95.7
23,93.2944,86,101.7
24,90.0588,85.5,94.9
25,93.144,88.5,98.4
26,88.0894,83,92.9
27,91.7228,85.5,96.4
28,95.7462,91.3,100.6
29,87.1586,83.2,91.8
30,95.3252,91.4,98.8
31,91.1364,86.5,95.6
32,91.3952,84.5,97.9
33,99.7532,95.6,104.2
34,95.0134,91.8,98.5
35,86.9146,80.9,92.3
36,86.5122,80,92
37,90.6722,87,94.4
38,91.562,86.8,96.1
39,92.6822,87,97.5
40,91.5104,85.9,97.5
41,90.0508,82,98.9
42,100.726,95.2,105.6
43,93.9832,90.1,98.4
44,89.9586,85.2,95.3
45,86.1118,79.3,93.4
46,89.7218,85.7,93.7
47,91.716,87.6,97
48,92.8774,88.4,98.3
49,91.0916,86,96.2
50,89.581,84.4,94.5
51,86.9466,83.3,90.6
52,91.2784,86.3,96.7
53,93.0218,86.9,98.2
54,94.1634,88.7,100.2
55,92.3432,87.5,96.9
56,96.5162,91.2,101.2
57,92.7086,87,97.5
58,95.1138,89,100.9
59,96.3262,92.7,99.8
60,93.2128,88.3,97.6
61,92.8886,87.1,99.1
62,89.2048,82.9,95.4
63,91.411,85.6,97.8
64,92.2894,84.2,100.8
65,92.1992,84.7,100.3
66,90.7876,83.7,97.7
67,90.1396,87.1,93.4
68,89.6038,85.1,93.6
69,88.214,83.8,92.5
70,95.4016,91.4,99.6
71,92.1762,88.7,96.2
72,90.2906,86.8,93.9
73,90.1274,86.6,93.4
74,87.4606,81.4,94.4
75,93.8974,90.7,97.4
76,98.5732,94,102.2
77,85.2488,78.4,91.9
78,88.7596,82.2,94.7
79,86.9674,80.6,94.3
80,86.6662,81.2,92
81,91.294,88.3,94.5
82,92.234,88.8,95.8
83,91.5954,87.2,96.5
84,88.5314,81.9,94.9
85,82.28,77,88.3
