Week,Mean,LowerBound,UpperBound
0,0,0,0
1,1.8006,1.5,2
2,0.9948,0.5,1.5
3,2.3938,1.5,3.2
4,2.7482,1.7,3.8
5,2.308,1.6,3.1
6,3.274,2.3,4.2
7,2.521,1.3,3.8
8,3.3866,2.4,4.4
9,3.5586,2.7,4.3
10,2.5012,1.4,3.7
11,3.5084,2.4,4.8
12,2.9872,2.1,3.9
13,3.693,2,5.5
14,2.534,1.6,3.6
15,3.9518,2.6,5.6
16,3.5002,2.4,4.6
17,2.7926,2,3.6
18,3.4202,2.5,4.3
19,3.1918,2.4,4.4
20,4.2468,2.4,5.9
21,3.1384,1.8,4.5
22,3.1014,1.8,4.6
23,3.6986,2.6,5
24,4.2168,3.1,5.4
25,3.6202,2.8,4.5
26,2.6566,1.6,3.9
27,3.186,1.7,4.6
28,2.7654,1.8,3.9
29,2.973,1.8,4.5
30,2.384,1.2,3.7
31,2.2614,1.1,3.8
32,3.7924,2.8,4.9
33,2.3096,1.2,3.4
34,3.487,2.4,5
35,2.2062,1.3,3.2
36,2.6386,1.8,3.6
37,3.162,1.5,4.8
38,3.259,2.1,4.6
39,3.1912,2.1,4.3
40,2.9252,2.2,3.9
41,3.5768,2.6,4.6
42,2.9444,2.2,3.8
43,3.2272,2.3,4.4
44,2.974,1.9,3.9
45,1.9052,1.1,2.7
46,2.9592,2,4
47,3.0158,2.4,3.7
48,2.986,2.1,3.8
49,3.1558,2.1,4.1
50,2.1058,1.7,2.6
51,2.7084,1.8,3.7
52,3.5666,2.7,4.4
53,4.1964,3.2,5.4
54,3.9856,2.7,5.4
55,3.2918,1.9,4.6
56,1.8666,1.2,2.5
57,3.1816,1.9,4.7
58,2.9678,1.7,4.1
59,4.1188,3.2,5
60,3.943,2.6,6
61,2.2814,1.6,3.1
62,2.9378,1.9,4.4
63,2.195,1.6,2.8
64,3.1876,2.4,4.3
65,3.2192,2.5,3.9
66,3.0106,2.1,3.9
67,3.0998,2.3,3.8
68,2.6526,1.2,4.6
69,2.4012,1.9,2.9
70,2.5246,1.7,3.3
71,4.351,2.7,6.2
72,3.9876,2.5,5.5
73,2.8874,1.9,3.7
74,3.126,2.1,4.2
75,3.4864,2,5
76,2.8316,1.7,4.1
77,4.1882,3.1,5.2
78,2.2468,0.9,3.8
79,4.3024,3.2,5.6
80,3.0994,2.2,4.1
81,2.8616,1.8,3.9
82,3.065,2.1,4.1
83,2.8624,1.8,3.8
84,3.2248,1.7,5
85,2.2436,1.4,3.3
