Week,Mean,LowerBound,UpperBound
0,0,0,0
1,0,0,0
2,0.793,0.4,1.2
3,2.0822,1.2,2.8
4,2.4448,1.6,3.3
5,1.8028,1.2,2.4
6,3.0756,2.1,4
7,2.2134,1.1,3.4
8,3.2876,2.3,4.3
9,3.1566,2.4,3.9
10,1.9016,1.1,2.8
11,2.9196,2,4
12,2.4926,1.8,3.2
13,3.098,1.4,4.9
14,2.0244,1.1,3.1
15,3.3548,1.9,4.9
16,3,2.2,4
17,2.3148,1.7,3
18,2.5318,1.9,3.2
19,2.8932,2,4
20,3.7292,1.9,5.4
21,2.7318,1.5,4.1
22,2.5044,1.3,3.8
23,2.9026,2,3.7
24,3.518,2.3,4.9
25,2.9126,2.1,3.8
26,2.554,1.4,3.9
27,2.4862,1.2,3.7
28,2.5718,1.7,3.7
29,2.3778,1.3,3.7
30,2.2786,1.1,3.7
31,2.1624,1.1,3.5
32,3.077,2.3,4
33,2.2196,1.1,3.4
34,2.3078,1.5,3.2
35,1.6066,0.7,2.5
36,2.326,1.8,2.9
37,2.7658,1.3,4
38,3.259,2.1,4.6
39,2.5766,1.7,3.5
40,2.522,1.8,3.6
41,3.4732,2.6,4.4
42,2.7426,2,3.6
43,2.7356,1.9,3.9
44,2.265,1.5,3.1
45,1.5998,1,2.2
46,2.1716,1.4,3
47,2.7214,2,3.4
48,2.4856,1.7,3.2
49,2.8464,1.8,3.8
50,1.8074,1.5,2.2
51,2.2332,1.4,3.3
52,2.9572,2.3,3.7
53,3.4852,2.5,4.5
54,3.3852,2.2,4.7
55,2.78,1.6,3.9
56,1.5724,0.9,2.2
57,3.0848,1.9,4.6
58,2.4752,1.5,3.4
59,3.824,2.9,4.8
60,3.2244,1.9,5.2
61,1.966,1.2,2.9
62,2.4244,1.6,3.8
63,1.5928,1.1,2.1
64,2.8914,1.9,4
65,2.9122,2.3,3.5
66,2.5024,1.8,3.2
67,2.5918,2,3.2
68,2.249,1,4.1
69,2.095,1.8,2.5
70,1.9106,1.2,2.6
71,3.8488,2.3,5.6
72,3.706,2.3,5.3
73,2.4794,1.5,3.5
74,2.6082,1.9,3.2
75,2.5932,1.5,3.7
76,2.0304,1.3,2.9
77,3.3868,2.2,4.5
78,1.8394,0.8,3.1
79,3.5002,2.8,4.4
80,2.598,1.7,3.6
81,2.4494,1.7,3.2
82,2.966,1.9,4.1
83,2.2488,1.3,3.2
84,2.6018,1.5,3.9
85,1.7342,1.1,2.4
